Wspd,Wdir,Ndir
3.464901025,0.02234159,0.162628384
2.76538397,-0.115051145,0.162318546
2.192054305,-0.10670131,0.103201404
1.17432557,0.03904126,0.149553209
2.296296062,0.012979654,0.565913873
2.883341748,-0.08519416,0.638168157
3.058906812,0.020317388,0.638168157
3.072622833,0.062825637,0.642443925
2.839450481,-0.017130356,0.704969287
2.271607225,-0.163125951,0.650313817
2.33470092,-0.088230464,0.622800179
2.364876166,-0.00776842,0.59819902
1.939679524,-0.128714511,0.633520583
1.9232203,0.021329489,0.599376406
1.544658129,0.021076464,0.638416027
0.831425053,-0.094050045,0.682660932
0.910977973,-0.078615502,0.66896608
0.452862882,-0.043191961,0.64362131
0.562591047,-0.121376777,0.615921769
0.142880814,-0.114292069,0.56572797
0.085273528,-0.08089273,0.473396166
0.115448773,-0.080133654,0.430576518
0.721696887,-0.144149054,0.26704388
1.04813818,-0.054325074,0.21449531
1.004246914,-0.017889432,0.230854771
1.262108102,-0.160848723,0.231164609
1.273080919,-0.014600103,0.231350512
1.25387849,0.004376794,0.231412479
1.111231875,-0.025227165,0.262396306
0.883545932,-0.036613303,0.313209782
0.472065311,-0.08949559,0.299576898
0.466578903,-0.065458187,0.252171643
0.395255595,-0.028010443,0.289909944
0.633914355,-0.044710113,0.326904633
0.713467275,0.032715627,0.326904633
0.466578903,-0.076844325,0.298523448
0.074300711,-0.034842126,0.23562628
-0.35089593,-0.126943334,0.26784946
0.129164794,-0.092531894,0.226207197
0.118191977,-0.107713411,0.207059192
-0.073832312,-0.105436184,0.179297683
-0.175330866,-0.013841027,0.179297683
-0.49628575,0.00513587,0.24591291
-0.800781409,0.102044558,0.389182125
-0.896793554,0.213628713,0.61220371
-0.946171228,0.030691425,0.829648206
-0.946171228,0.102550609,0.903947422
-0.948914432,0.141263479,1.13533464
-0.78157898,-0.086459287,1.327186495
-1.217748438,-0.030540696,1.291617062
-1.335706216,0.569129252,1.285048491
-1.250666887,1.277600077,1.285048491
-1.160141151,1.83830413,1.285048491
-0.902279962,1.919525249,1.285048491
-0.929712003,1.673584663,1.285048491
-1.138195518,1.60273758,1.285048491
-1.105277068,1.564277736,1.285048491
-1.220491642,1.234838802,1.285048491
-1.327476603,0.948161143,1.285048491
-0.984576086,0.834046735,1.285048491
-0.685566835,0.961824509,1.285048491
-0.877591125,-0.148703509,1.551695304
-0.762376551,-0.075832224,1.591478537
-0.65539159,0.029932349,1.638388051
-0.984576086,-0.01637128,1.655615059
-0.641675569,-0.058373479,1.688395947
-0.850159083,-0.040408683,1.701595058
-0.545663424,-0.078362477,1.64185824
-0.364611951,-0.003213965,1.631385706
-0.647161977,-0.124413081,1.631385706
-0.564865853,-0.147185357,1.601269427
-0.817240634,0.087369091,1.551075627
-0.660877998,0.05675303,1.602570747
-0.707512468,-0.029528595,1.602570747
-0.704769264,-0.158571495,1.596993659
-0.562122649,0.027908147,1.539859482
-0.403016809,0.043595715,1.587574575
-0.25762699,0.05194555,1.593709373
-0.298775052,-0.161607799,1.605173389
-0.526460995,-0.199814618,1.579828619
-0.606013915,-0.064952136,1.491214874
-0.474340116,0.035498905,1.525482987
-0.70202606,-0.156041243,1.557458296
-0.644418773,-0.208164453,1.557458296
-0.773349367,-0.04217986,1.557458296
-0.896793554,0.062066561,1.605235356
-1.022980944,-0.190199657,1.569294117
-1.058642598,-0.069759617,1.435443986
-1.124479497,0.038029158,1.401237841
-1.058642598,0.042077563,1.448705064
-1.217748438,-0.100881728,1.479193149
-1.223234846,-0.145667205,1.479193149
-1.231464458,-0.142883927,1.479193149
-1.294558154,0.347479094,1.479193149
-1.239694071,-0.200067644,1.479193149
-1.236950867,-0.011310774,1.479193149
-1.176600376,0.082308585,1.479193149
-1.215005234,0.19819417,1.479193149
-1.176600376,0.263727721,1.479193149
-1.1930596,0.058018157,1.479193149
-1.278098929,1.024068732,1.479193149
-1.168370763,2.121439434,1.479193149
-1.261639704,1.845388838,1.479193149
-1.154654743,1.912187516,1.479193149
-1.069615414,1.899283226,1.479193149
-1.220491642,2.423298611,1.479193149
-0.998292107,2.033133606,1.479193149
-1.245180479,2.28135142,1.479193149
-1.094304252,2.024024696,1.479193149
-1.160141151,2.746158887,1.479193149
-0.721228489,3.435652814,1.479193149
-1.058642598,0.227545104,1.479193149
-0.564865853,-0.160342673,1.399254876
-0.872104716,-1.571970791,0.644364922
-1.080588231,-0.326580291,0.537594655
-0.756890143,-1.107669376,0.537594655
-1.187573192,-1.337416343,0.537594655
-0.776092572,-1.491255722,0.537594655
-0.924225595,-1.849539539,0.537594655
-0.30426146,-0.864765093,0.309429755
-0.803524613,-0.17931957,0.156121781
-1.201289213,0.020823438,-0.081834009
-0.822727042,0.891230452,-0.082143847
-0.905023166,1.822110511,-0.082143847
-0.784322184,0.456786021,0.236060053
-0.504515362,-0.14920956,0.37189315
-0.737687714,-0.161354774,0.040923913
-0.929712003,0.117985152,0.279003637
-0.778835776,-0.474600088,0.32541741
-1.245180479,-0.069253566,0.32541741
-0.372841563,-0.987735386,0.299019189
-0.51000177,0.255630912,0.585123845
-1.198546009,-0.20133277,0.404797974
-0.378327972,-0.148703509,0.344875253
-0.765119755,-0.049011543,0.238476792
-0.770606163,0.058018157,0.586115328
-0.682823631,-0.186404278,0.343140159
-1.003778515,-0.02927557,0.27999512
-0.548406628,0.675905926,0.21028151
-0.526460995,0.011208477,0.465526274
-0.235681357,-0.212465883,0.4859756
-0.677337223,-0.195513188,0.255208058
-0.880334329,-0.726866307,0.120676283
-0.274086214,-0.033323975,0.368360994
-0.595041099,0.08205556,0.434418512
-0.965373657,-0.320507684,0.286191885
-0.773349367,-0.034589101,0.170374341
-0.515488179,0.013991755,0.421033499
-0.836443063,0.058524207,0.531459857
-1.064129006,-0.294952129,0.320212127
-0.803524613,0.65743508,0.281172505
-1.061385802,-0.271673802,0.281172505
-0.389300788,-0.474094038,0.131086849
-0.265856602,-0.005744218,0.012914533
-0.51000177,0.036511007,0.101714181
-0.016225026,-0.110496689,0.177376686
-0.175330866,-0.096327273,0.096880704
-0.403016809,0.008425199,0.035098953
-0.282315827,-0.097339374,0.07296119
-0.249397377,-0.086459287,0.014277822
-0.19179009,0.029679324,0.072465448
-0.120466783,-0.113786018,0.162318546
-0.230194948,-0.005744218,0.15190798
-0.293288643,0.058524207,0.230730835
-0.449651279,0.023353691,0.273798354
-0.619729936,0.047391094,0.33068466
-0.852902287,-0.201838821,0.34072342
-0.614243527,0.009943351,0.326842666
-0.636189161,-0.12770241,0.322380995
-0.375584768,-0.052300872,0.273426548
-0.548406628,-0.049264568,0.276958705
-0.707512468,-0.081651806,0.326532827
-0.891307145,-0.066470288,0.326594795
-0.951657636,-0.147944433,0.326594795
-0.806267817,-0.074061047,0.326594795
-0.740430918,-0.105183158,0.262334339
-0.446908075,-0.052806922,0.248639487
-0.556636241,-0.125931232,0.248639487
-0.776092572,0.023353691,0.248639487
-1.061385802,0.066367991,0.279437411
-0.90776637,0.164541806,0.373194471
-0.721228489,0.161252477,0.72628616
-0.682823631,0.016775034,0.767494649
-0.658134794,-0.092531894,0.814466131
-0.671850814,-0.017636406,0.820848799
-0.718485285,-0.076844325,0.820848799
-0.825470246,0.081802534,0.880895455
-0.189046886,0.076995054,0.993242811
0.151110427,0.006654022,1.103111461
0.790276991,0.041824538,1.11209677
1.193527999,-0.101134754,1.156961351
1.067340609,-0.048505492,1.156961351
1.166095958,0.004376794,1.156961351
1.352633839,-0.001442788,1.192158979
1.695534356,0.00513587,1.240741619
1.838180971,0.118491202,1.250904314
1.824464951,-0.123654005,1.315164771
1.574833374,-0.113279968,1.317271671
1.594035803,-0.117581398,1.300726307
1.487050842,0.04334269,1.283871106
1.308742573,-0.04217986,1.317395606
1.215473632,0.011714528,1.317395606
1.0618542,0.035498905,1.317395606
0.943896423,0.082814636,1.317395606
0.834168257,-0.162872925,1.362879864
0.716210479,-0.064952136,1.364429055
0.494010944,-0.028263469,1.401423744
0.348621125,-0.163378976,1.411772342
0.291013838,-0.174006038,1.411772342
0.480294923,-0.187163354,1.411772342
0.36508035,-0.048758518,1.411772342
0.37879637,-0.060903732,1.411772342
0.44463327,-0.163125951,1.411772342
-0.125953191,-0.14971561,1.411772342
-0.180817274,-0.077603401,1.411772342
-0.54292022,-0.134534092,1.411772342
-0.567609057,-0.099110551,1.411772342
-0.710255672,-0.16692133,1.411772342
-0.833699858,-0.097592399,1.411772342
-0.671850814,-0.020419685,1.411772342
-0.400273605,0.066114966,1.411772342
-0.446908075,0.028667223,1.43612563
-0.328950297,-0.178054443,1.463639268
-0.216478928,-0.000936737,1.411896278
-0.301518256,-0.097592399,1.411896278
-0.210992519,-0.088989539,1.411896278
0.17305606,0.010196376,1.433089215
0.318445879,-0.081145755,1.458929727
0.367823554,-0.147944433,1.438418433
0.529672598,-0.107207361,1.411958245
0.557104639,-0.069506592,1.411958245
0.485781332,-0.033323975,1.411772342
0.233406551,-0.032311873,1.411772342
0.159340039,-0.042432885,1.411772342
0.137394406,-0.054072049,1.452794929
0.019436628,-0.121882828,1.458929727
0.101732752,-0.045216163,1.472996384
0.098989548,0.007919148,1.461160562
0.008463812,-0.009792622,1.497969348
-0.230194948,-0.025986241,1.505343499
-0.19179009,-0.028263469,1.497039834
-0.147898824,-0.055337175,1.525668889
-0.33717991,-0.054325074,1.519472124
-0.540177016,-0.080133654,1.519472124
-0.488056137,-0.081651806,1.519472124
-0.603270711,-0.054072049,1.510238944
-0.844672675,0.043089664,1.528767272
-0.948914432,0.034992855,1.529448916
-1.050412985,0.036257981,1.500633957
-1.088817843,0.068392194,1.529634819
-1.151911538,0.084838838,1.529758755
-1.083331435,-0.308615495,1.529758755
-1.077845027,0.420097353,1.529758755
-1.118993089,0.253859735,1.529758755
-1.182086784,-0.556580284,1.529758755
-1.116249885,0.531934534,1.529758755
-1.017494536,1.83020732,1.529758755
-1.201289213,2.898480114,1.529758755
-1.357651849,0.145311883,1.529758755
-1.132709109,1.201186438,1.529758755
-1.072358618,1.024068732,1.529758755
-1.055899394,2.427853066,1.529758755
-1.118993089,3.028788141,1.529758755
-1.105277068,1.613870693,1.529758755
-0.841929471,2.31146143,1.529758755
-0.990062494,1.367171031,1.529758755
-0.929712003,3.367335985,1.529758755
-0.715742081,-0.160848723,1.529758755
-0.751403734,0.9107134,0.965667205
0.019436628,-0.309121546,0.483930667
-0.403016809,0.048656221,0.535797593
-0.17807407,-0.216261263,0.464720695
-0.548406628,0.070669421,0.423078432
0.348621125,-0.100122652,0.42549517
-0.057373088,-0.076085249,0.454929805
-0.01896823,-0.064193061,0.420351855
0.52418619,-0.067735415,0.418616761
0.148367223,-0.078109452,0.413101639
0.620198334,-0.053059948,0.403248782
0.971328464,0.022847641,0.444023498
1.5254557,-0.103158956,0.449724523
1.871099421,-0.097086349,0.417439375
2.20851353,-0.067482389,0.430638485
1.330688206,-0.110749715,0.419298405
1.607751824,0.011714528,0.412915736
1.09477265,-0.125172157,0.448485169
1.393781901,-0.101387779,0.359561587
1.574833374,-0.119858625,0.35974749
1.415727534,-0.032058848,0.302117572
0.834168257,-0.096074248,0.257129056
1.508996475,0.051692524,0.242566657
0.897261952,0.024871843,0.349832665
0.718953683,-0.374655097,0.347973636
0.913721177,0.218183168,0.2620245
0.897261952,0.152143566,0.278012155
0.532415802,-0.037119354,0.304100537
0.946639627,-0.082410882,0.284456791
0.680548825,-0.077350376,0.295858839
0.878059523,-0.088483489,0.26097105
0.400742003,0.054728828,0.302551346
0.565334252,-0.08949559,0.39934482
0.387025983,0.024365793,0.602660691
0.244379368,-0.029022545,0.570127673
0.562591047,-0.062168858,0.4901894
0.598252701,-0.086712312,0.468996463
0.156596835,-0.031805823,0.52055355
0.074300711,-0.024215064,0.462427892
0.189515285,-0.02117876,0.490747109
0.192258489,-0.090760717,0.498493066
-0.093034741,0.005641921,0.473891907
-0.186303682,-0.028010443,0.464162986
-0.128696395,-0.054831125,0.477609967
-0.060116292,-0.152751914,0.460320991
-0.0656027,-0.583400965,0.45480587
-0.147898824,-0.071277769,0.357144848
-0.104007558,-0.026998342,0.358446169
0.068814303,-0.021431786,0.374062018
0.016693424,-0.085447185,0.374062018
0.340391512,0.01323268,0.404797974
0.732669704,0.053716727,0.57682018
0.211460918,-0.012828926,0.730561928
0.469322107,-0.079374578,0.851398852
0.831425053,-0.143389978,0.827851144
1.352633839,-0.00827447,0.781871145
1.314228981,-0.127955435,0.818494028
1.5254557,0.049668322,0.825806211
1.574833374,-0.027757418,0.868130119
0.990438417,-0.096186328,0.929348258
0.521442985,-0.106195259,0.960337987
0.702494458,-0.069000541,0.929973837
0.131907998,0.00893125,0.913304538
0.038639057,-0.037119354,0.913304538
0.002977403,-0.118593499,0.913304538
-0.076575517,-0.169704608,0.913304538
0.112705569,-0.145667205,0.900539201
0.005720608,-0.033323975,0.866642895
-0.084805129,-0.062168858,0.866642895
-0.114980374,-0.138835522,0.866642895
0.195001693,-0.065205162,0.897874592
0.647630376,-0.142377877,0.88684435
0.323932287,-0.031552798,0.817936319
-0.918739187,-0.212718909,0.803188018
-0.691053243,-2.041079687,0.696107913
-0.809011021,0.064596814,0.35869404
-0.592297894,-0.095821222,0.522288645
-0.345409522,0.06105446,0.537160882
-0.285059031,-0.028516494,0.634636
-0.296031848,-0.124666106,0.580538239
0.291013838,-0.071530794,0.500537998
0.337648308,0.034233779,0.574403441
0.203231305,-0.105689209,0.579794627
0.068814303,-0.014600103,0.599562309
-0.213735723,-0.056096251,0.544782903
-0.339923114,-0.137317371,0.522908321
-0.079318721,-0.082410882,0.546208159
-0.328950297,-0.022443887,0.526688348
-0.361868747,0.0304384,0.516153847
-0.468853708,-0.039396582,0.516153847
-0.093034741,-0.024468089,0.534434305
-0.087548333,-0.111255765,0.570065706
0.090759936,-0.107207361,0.570065706
-0.254883785,-0.146426281,0.570065706
-0.625216344,-0.08519416,0.523094224
-0.573095465,-0.100375678,0.516835491
-0.548406628,-0.161101748,0.509275438
-0.09852115,-0.047999442,0.463233471
0.255352184,-0.063940035,0.440181504
0.181285672,-0.098351475,0.463233471
-0.147898824,-0.090760717,0.463233471
-0.435935259,-0.108219462,0.463233471
-0.811754225,-0.180331671,0.405727489
-0.787065388,-0.206393276,0.254216576
-0.817240634,-0.214490086,0.218647143
-0.811754225,-0.025986241,0.158352616
-0.784322184,0.134431796,0.237299407
-0.784322184,-0.080386679,0.314449135
-0.8611319,-0.045975239,0.314449135
-0.704769264,0.131395492,0.372698729
-0.57583867,-0.000936737,0.406161262
-0.471596912,-0.090507691,0.445634657
-0.597784303,0.007919148,0.45796622
-0.660877998,0.041824538,0.525944736
-0.636189161,0.001593516,0.56281549
-0.638932365,-0.081904831,0.605883009
-0.35089593,-0.047999442,0.607246298
-0.435935259,0.020317388,0.544720935
-0.293288643,-0.019154558,0.5403832
-0.378327972,-0.066217263,0.493597621
-0.210992519,-0.030540696,0.441296922
-0.433192054,0.018546211,0.481761799
-0.394787196,-0.086965337,0.465712177
-0.537433812,-0.086206261,0.452946841
-0.490799341,0.033474703,0.513551206
-0.545663424,-0.024215064,0.521978806
-0.520974587,-0.14920956,0.500290128
-0.501772158,0.006907047,0.497625519
-0.776092572,-0.075579199,0.504132122
-0.751403734,-0.110496689,0.447927461
-0.792551796,-0.077097351,0.484736247
-0.625216344,0.092176571,0.53852417
-0.770606163,-0.165656204,0.427044361
-0.518231383,-0.033070949,0.500166192
-0.677337223,-0.069000541,0.39407757
-0.403016809,-0.078868528,0.41545641
-0.400273605,7.54E-05,0.511878079
-0.317977481,-0.068241465,0.559283334
-0.353639134,0.088128167,0.452575035
-0.232938152,-0.116063246,0.532513308
-0.394787196,-0.121123752,0.505433443
-0.205506111,-0.017383381,0.538214332
-0.197276499,-0.140100649,0.382117813
-0.090291537,0.024618818,0.395254955
0.296500246,-0.004479091,0.558291851
-0.060116292,-0.164644103,0.571243091
0.184028876,0.00462982,0.512311853
-0.013481821,-0.091772818,0.507478376
0.131907998,-0.009792622,0.440305439
0.886289136,-0.035348177,0.612637483
0.318445879,-0.039649607,0.538648105
0.384282779,0.039800336,0.558663657
0.387025983,-0.109231563,0.4922963
0.301986654,0.017787135,0.539143846
0.474808515,-0.189693607,0.560212849
0.532415802,0.033474703,0.453690452
1.336174614,-0.096074248,0.483125088
1.179811978,0.040053361,0.454000291
0.990530893,-0.106954335,0.519314197
1.171582366,-0.0765913,0.514914494
0.44463327,-0.019407583,0.47302436
0.677805621,-0.006250268,0.465464307
0.771074562,-0.124919131,0.529414925
0.269068205,-0.066976339,0.501653416
0.661346396,-0.047493391,0.46670366
0.803993012,-0.051288771,0.457842285
0.886289136,-0.052553897,0.508036084
0.751872133,-0.14490813,0.401885494
0.557104639,0.041571513,0.476556517
0.441890065,-0.10670131,0.518694521
0.151110427,0.032968653,0.482381476
0.702494458,-0.02497414,0.648516755
0.244379368,-0.120364676,0.579174951
0.184028876,-0.032817924,0.559283334
0.559847843,-0.074314072,0.578555274
0.414458024,-0.016624305,0.61115026
0.14013761,0.003111668,0.73155341
0.293757042,-0.142377877,0.75373783
0.178542468,-0.031805823,0.734589825
0.005720608,-0.090001641,0.770345162
0.258095388,-0.010298673,0.670329369
0.343134716,0.002352592,0.762165431
0.033152649,-0.060903732,0.852452302
-0.180817274,-0.110749715,0.76960155
0.079787119,0.053969752,0.72628616
0.000234199,-0.126690308,0.778215054
0.019436628,-0.11909955,0.765263814
-0.029941046,-0.045469189,0.795813867
-0.002509005,-0.127955435,0.812421198
-0.120466783,-0.056349276,0.777905215
-0.161614845,-0.00776842,0.831197397
-0.183560478,-0.030793722,0.859516615
-0.084805129,-0.044963138,0.859516615
0.104475957,-0.047240366,0.859516615
-0.095777946,-0.035601202,0.891491924
-0.040913863,-0.062168858,0.906178258
0.351364329,0.045366892,0.906178258
0.370566758,-0.015612204,0.906612031
0.590023089,-0.047240366,0.906797934
0.699751254,-0.032311873,0.933010252
0.362337145,-0.062927934,0.95550451
-0.150642028,-0.101893829,1.001484509
-0.545663424,-0.034083051,1.001484509
-0.680370788,0.009890504,0.98968619
-0.625216344,-0.015865229,1.001484509
-0.531947403,-0.083676008,1.040462163
-0.699282856,0.008172174,1.002104185
-0.712998876,-0.107460386,1.049137634
-0.58955469,0.025630919,1.012452784
-0.101264354,0.046378993,1.054095047
-0.328950297,-0.026745317,1.054095047
-0.408503217,-0.038890531,1.054095047
-0.743174122,-0.124413081,1.054095047
-0.894050349,0.00893125,1.054095047
-0.652648385,0.184277779,1.229773344
-0.841929471,0.218689219,1.468844551
-1.077845027,-0.045469189,1.767714544
-1.234207663,0.308260173,1.823361497
-1.001035311,0.141263479,1.823361497
-0.745917326,-0.607944419,1.823361497
-0.935198412,-0.700551677,1.823361497
-0.995548903,-0.760518671,1.823361497
-0.995548903,-0.748120432,1.823361497
-0.825470246,-1.023158927,1.823361497
0.030409445,-0.177548393,1.644213011
0.175799264,0.040812437,1.660882309
-0.01896823,-0.013081951,1.673895517
0.535159006,-0.037119354,1.752656404
1.067340609,-0.16641528,1.718450259
1.20724402,-0.1196056,1.684739856
1.144150325,-0.187416379,1.659642956
0.80947942,-0.407042335,1.624631232
1.105745467,-0.556580284,1.624631232
1.1276911,-0.57454508,1.624631232
1.166095958,-0.224358072,1.582865034
1.481564433,-0.115810221,1.582741098
1.426700351,-0.069000541,1.530006625
1.533685312,-0.161860824,1.500324119
1.451389188,-0.131497789,1.459301533
1.308742573,-0.157559394,1.44325191
0.996017301,-0.161101748,1.404831965
0.793020195,-0.054831125,1.365420538
0.773817766,-0.049264568,1.365420538
0.817709032,-0.044204062,1.365420538
-0.25762699,0.001087465,1.494189322
-0.359125543,0.029173273,1.422306844
-0.567609057,-0.098604501,1.56712525
-0.43044885,-0.048252467,1.576172527
0.063327894,-0.110243664,1.619611852
0.504983761,-0.075073148,1.577473848
0.598252701,-0.023709013,1.572888241
0.614711926,-0.167933431,1.572268565
0.510470169,-0.147944433,1.572082662
0.57082066,-0.06368701,1.572082662
0.532415802,-0.063433985,1.572082662
0.510470169,-0.002707914,1.572082662
0.710724071,-0.058120454,1.593275599
0.864343503,-0.021431786,1.580634198
0.540645414,-0.124666106,1.583980451
0.61745513,-0.104677108,1.574127594
0.499497352,-0.037625405,1.555041557
0.526929394,-0.087724413,1.54704773
0.376053166,-0.081145755,1.565080317
0.359593941,-0.04217986,1.568860344
0.291013838,-0.031552798,1.550579886
0.282784225,-0.049517593,1.589867378
0.433660453,-0.073048946,1.625870585
0.463835699,-0.045469189,1.643283496
0.406228412,-0.088989539,1.641796272
0.400742003,-0.056855327,1.621346946
0.326675492,-0.073301971,1.596931691
0.406228412,-0.068494491,1.585777513
0.507726965,-0.08519416,1.603500262
0.195001693,0.014750831,1.606040936
0.203231305,-0.08519416,1.656420638
0.090759936,-0.071277769,1.579642716
0.189515285,-0.009033546,1.646629749
-0.142412416,-0.042938936,1.632810962
-0.189046886,-0.096833324,1.68647495
-0.227451744,-0.14111275,1.583174872
-0.30426146,-0.023202963,1.638016245
-0.22470854,-0.086712312,1.61490231
-0.435935259,-0.019913634,1.608209804
-0.529204199,-0.049517593,1.614468537
-0.389300788,-0.095062147,1.526412501
-0.482569729,0.006654022,1.627481744
-0.515488179,0.010955452,1.571153147
-0.221965336,-0.066470288,1.626242391
-0.153385232,-0.028010443,1.670983037
-0.526460995,-0.123654005,1.736978588
-0.474340116,0.032715627,1.62072727
-0.649905181,-0.054325074,1.533910587
-0.627959548,0.139998352,1.702152766
-0.370098359,-0.160595698,1.677861446
-0.691053243,-0.000936737,1.597427432
-0.62247314,0.321923539,1.614716407
-0.611500323,-0.091013742,1.612609507
-0.545663424,0.008172174,1.705003279
-0.372841563,-0.138329472,1.680897861
-0.869361512,0.555971937,1.60963506
-0.778835776,1.383111625,0.932638446
-0.581325078,0.096478001,0.160335581
-0.419476034,-0.095821222,-0.446637585
-0.553893036,0.03473983,-0.451099256
-0.776092572,-0.014600103,-0.358209743
-0.625216344,-0.070012642,-0.195668588
-0.616986732,-0.117834423,-0.39446082
-0.745917326,0.109129266,-0.354553652
-0.326207093,-0.123147954,-0.261354301
-0.315234277,-0.093543995,-0.345754245
-0.446908075,0.090405394,-0.347675242
-0.457880892,-0.094050045,-0.274677346
-0.424962442,0.009943351,-0.297419475
-0.578581874,-0.054325074,-0.24474697
-0.474340116,-0.04217986,-0.220641552
-0.490799341,-0.089748615,-0.145598724
-0.452394483,-0.021684811,-0.288372198
-0.652648385,-0.071024744,-0.29648996
-0.422219238,0.018546211,-0.188356405
-0.276829419,-0.080639705,-0.1713153
-0.164358049,0.069404295,-0.169518238
-0.11223717,-0.127196359,-0.191516755
-0.095777946,-0.092531894,-0.247597482
-0.490799341,-0.033070949,-0.302376887
-0.254883785,0.049415297,-0.287690554
-0.62247314,-0.041926835,-0.291098774
-0.699282856,-0.110243664,-0.315637965
-0.825470246,-0.073554996,-0.355545134
-0.312491072,-0.185139151,-0.355669069
-0.817240634,-0.115557195,-0.355669069
-1.124479497,-0.007009344,-0.355669069
-0.957144045,-0.027251368,-0.316939286
-0.751403734,-0.209176554,-0.358333678
-0.246654173,0.01753411,-0.427861386
-0.208249315,-0.12820846,-0.450355644
-0.35089593,-0.15351099,-0.487288365
-0.156128437,-0.110749715,-0.504763244
0.019436628,-0.050529695,-0.521928284
0.167569652,-0.054578099,-0.540084806
0.178542468,-0.016624305,-0.515173809
0.203231305,-0.034336076,-0.493051357
0.085273528,-0.094050045,-0.511145912
0.112705569,-0.101387779,-0.540022838
0.329418696,-0.141365775,-0.635948766
0.568077456,-0.059132555,-0.680751379
0.633914355,-0.056602302,-0.680751379
0.938410014,-0.040661708,-0.680751379
1.130434304,-0.112520892,-0.687381918
0.963098852,-0.043698012,-0.727722861
1.075570221,-0.06798844,-0.727846796
1.209987224,-0.117834423,-0.727846796
1.305999369,-0.159836622,-0.727846796
1.240162469,-0.024721115,-0.75759127
1.349890635,-0.029528595,-0.748853831
1.418470738,-0.126437283,-0.74860596
1.14140712,0.054475803,-0.775066148
1.182555182,-0.011816825,-0.775066148
1.020706138,0.012473604,-0.775066148
1.006990118,-0.049264568,-0.775066148
1.020706138,-0.094303071,-0.775066148
0.880802727,-0.087218362,-0.775066148
0.738156112,-0.081398781,-0.775066148
0.675062417,-0.044710113,-0.775066148
0.644887172,-0.006250268,-0.775066148
0.540645414,0.012473604,-0.747614477
-0.241167765,0.106092963,-0.661913213
-0.488056137,-0.159330571,-0.471920387
-0.263113398,-0.135293168,-0.630061839
-0.156128437,-0.08519416,-0.642765208
-0.243910969,0.006907047,-0.616057149
-0.241167765,-0.004479091,-0.577761139
-0.062859496,-0.068241465,-0.482083082
0.101732752,-0.015612204,-0.480905697
0.513213373,0.036764032,-0.451223191
0.677805621,-0.107207361,-0.451161223
0.850627482,-0.137317371,-0.451037288
0.916464381,-0.068241465,-0.483322435
0.828681849,-0.057867428,-0.473097773
1.135920712,-0.085953236,-0.482083082
1.053624588,-0.050023644,-0.498070737
0.836911461,-0.054578099,-0.498070737
1.020706138,-0.077856426,-0.498070737
1.229189653,-0.159077546,-0.498070737
1.426700351,-0.152245863,-0.498070737
1.305999369,-0.129220561,-0.524716828
1.190784795,0.024871843,-0.531967043
1.391038697,-0.185392177,-0.49825664
1.273080919,-0.112520892,-0.531595238
1.119461487,-0.108978538,-0.545104186
1.100259058,-0.102146855,-0.545104186
1.218216836,-0.195513188,-0.546777313
1.133177508,-0.102652905,-0.620704723
1.138663916,0.010196376,-0.639171084
1.33343141,0.053463701,-0.639171084
1.25387849,0.044101766,-0.639171084
1.338917818,0.067633118,-0.639171084
1.319715389,0.008678224,-0.624360815
1.259364898,-0.046987341,-0.618473888
1.292283348,-0.060397681,-0.5920137
1.124947896,-0.087977438,-0.597528821
1.498023658,0.034992855,-0.625352297
1.467848413,-0.106954335,-0.590836314
1.722966398,-0.062674909,-0.590650411
1.662615907,-0.022190862,-0.579558201
1.851896992,-0.053565998,-0.588481543
2.098785364,-0.148703509,-0.582904455
2.126217406,-0.140859725,-0.575964077
1.947909137,-0.005744218,-0.573051598
1.939679524,-0.133015941,-0.595669791
1.742168827,-0.008527496,-0.614384023
2.021975649,-0.079374578,-0.583895937
2.011002832,-0.032058848,-0.603229845
2.030205261,-0.017130356,-0.551115048
1.695534356,-0.115557195,-0.581789037
1.953395545,-0.078362477,-0.562269226
1.646156682,-0.055590201,-0.570758794
1.978084382,-0.028010443,-0.516289227
2.041178077,0.027149071,-0.503214052
1.964368362,-0.124413081,-0.483508338
1.89030185,-0.075073148,-0.517652515
2.032948465,0.019558312,-0.520503028
1.750398439,-0.09379702,-0.513996424
1.753141643,-0.086206261,-0.526389955
1.854640196,-0.048758518,-0.532090979
1.701020764,-0.06798844,-0.498318608
1.657129498,-0.085447185,-0.544422542
1.69827756,-0.10670131,-0.538845453
1.829951359,-0.087724413,-0.522857798
1.77783048,-0.071783819,-0.521432542
1.772344072,-0.000936737,-0.528930628
1.588549395,0.007919148,-0.533950008
1.536428516,-0.077350376,-0.496335643
1.212730428,-0.055590201,-0.529302434
1.426700351,-0.108472487,-0.51647513
1.20724402,-0.02067271,-0.487350333
1.251135286,-0.128714511,-0.501478958
1.36634986,-0.01206985,-0.505320952
1.434929963,-0.041420784,-0.438705725
1.36634986,-0.103158956,-0.531905076
1.240162469,-0.033577,-0.498752381
1.322458593,-0.044204062,-0.476258123
1.064597405,-0.019913634,-0.531409335
1.105745467,-0.101893829,-0.551796693
0.974071668,-0.005491192,-0.480100117
1.289540144,-0.091266767,-0.444096911
1.38006588,0.017787135,-0.477497476
1.396525105,-0.081145755,-0.44781497
1.4596188,-0.081651806,-0.436598825
1.404754718,-0.071024744,-0.381633516
1.28679694,-0.009033546,-0.415096049
