Wspd,Wdir,Patv
0.686035234,-0.047493391,0.628215774
0.683292029,-0.062421884,0.630645812
0.611968722,-0.084688109,0.529685615
0.77656097,-0.062674909,0.74699042
0.686035234,-0.037625405,0.630121343
0.592766293,0.076995054,0.524458411
0.455606086,-0.083169958,0.269584175
0.49126774,-0.155029141,0.234654569
0.57082066,0.019811337,0.437658865
0.732669704,-0.125172157,0.633967446
0.913721177,-0.109484588,1.080709762
0.845141074,-0.088230464,0.975291582
0.801249807,0.005388895,0.889978031
0.628427947,0.016522008,0.645261002
0.636657559,-0.020166659,0.673180212
0.238892959,-0.100375678,0.127505643
-0.433192054,0.048656221,-0.492486119
-0.455137688,-0.092784919,-0.545667231
-0.205506111,-0.093290969,-0.359341035
0.030409445,-0.039143556,-0.168521892
-0.649905181,0.095212875,-0.612571936
-0.959887249,0.145058858,-0.857603646
-0.488056137,-0.246624298,-0.576173819
-0.158871641,-0.131497789,-0.361159193
0.041382261,-0.074314072,-0.133679698
-0.024454638,-0.128461485,-0.231195885
-0.128696395,-0.144402079,-0.325722601
-0.320720685,-0.074061047,-0.479356923
0.002977403,-0.075579199,-0.186231447
0.241636163,-0.036866329,0.060758278
0.477551719,-0.103158956,0.457553706
0.65037358,-0.074567098,0.670575351
0.765588154,-0.036107253,0.89127172
0.466578903,-0.095821222,0.456522251
-0.029941046,0.01753411,-0.157997556
0.156596835,-0.060650706,0.032279636
-0.183560478,0.020064363,-0.29649222
-0.279572623,-0.022949938,-0.420004565
-0.759633347,0.089899344,-0.73622414
-0.839186267,1.180185338,-0.854316976
-0.562122649,0.664013737,-0.847621261
-1.22597805,0.164541806,-0.853268039
-1.387827094,-0.812641882,-0.854316976
-1.376854278,0.014750831,-0.854316976
-1.313760583,1.860823381,-0.854316976
-0.490799341,3.187435,-0.854316976
-0.167101253,-1.362971898,-0.821135599
0.038639057,-0.051541796,-0.121581956
0.376053166,-0.116316271,0.233623115
0.784790583,-0.117581398,0.892320657
0.790276991,0.042836639,0.945606662
0.666832805,-0.059891631,0.759472771
0.425430841,-0.019660609,0.4318023
0.288270634,0.006907047,0.183151757
0.359593941,0.019305287,0.251787209
0.326675492,0.023859742,0.225843498
0.653116784,-0.104930133,0.769070546
0.622941538,0.040053361,0.710260139
0.412652307,0.019614057,0.496350102
0.301986654,-0.054072049,0.389547616
0.441890065,-0.028516494,0.481906529
0.433660453,-0.130738713,0.480035925
0.469322107,-0.084182059,0.510559995
0.392512391,-0.02067271,0.351558611
0.186772081,-0.036613303,0.104918531
-0.013481821,-0.040408683,-0.120707842
-0.27134301,-0.043444986,-0.380302295
-0.131439599,0.008678224,-0.254657111
-0.194533294,0.012473604,-0.31194656
-0.444164871,-0.035348177,-0.472346527
-0.334436705,-0.121629802,-0.427749217
-0.296031848,-0.126943334,-0.387400103
-0.03268425,-0.064952136,-0.135165692
-0.068345904,-0.079121553,-0.200916567
-0.345409522,-0.033830025,-0.435633728
-0.540177016,-0.151992838,-0.549216135
-0.372841563,0.018799236,-0.459934104
-0.27134301,-0.043191961,-0.366403878
-0.150642028,-0.148703509,-0.281562348
-0.260370194,-0.060650706,-0.364096217
-0.082061925,-0.026492292,-0.201091389
0.030409445,-0.087977438,-0.09177466
-0.180817274,-0.055337175,-0.301614529
-0.353639134,-0.052806922,-0.440860931
-0.43044885,-0.029022545,-0.487276398
-0.046400271,-0.010298673,-0.154745851
0.162083243,-0.021937836,0.07668464
0.425430841,-0.120364676,0.467326303
0.751872133,-0.057361378,0.877757913
0.853370686,-0.042938936,1.132579702
1.201757611,-0.164138052,1.623831917
1.295026552,-0.001948838,1.682904559
1.338917818,-0.061915833,1.754581928
1.316972185,-0.073808022,1.733113682
1.615981436,-0.04648129,1.816661523
1.887558646,-0.019913634,1.856206452
1.912247483,0.080790433,1.850699532
2.032948465,0.058271182,1.855856806
2.329214512,-0.084688109,1.855769395
2.183824693,0.03473983,1.855472196
2.104271773,-0.136052244,1.855070103
2.460888311,-0.083929034,1.855821842
2.038434873,-0.132762915,1.855489678
2.290809654,-0.077603401,1.854423259
2.035691669,-0.133775017,1.854580599
1.68456154,-0.138329472,1.851241483
1.284053736,0.000581415,1.689303075
1.358120247,-0.073048946,1.626664047
1.177068774,-0.091772818,1.520686434
0.987787689,-0.113279968,1.250672539
1.209987224,0.038535209,1.570930522
1.190784795,-0.066217263,1.614496377
1.031678955,-0.078868528,1.410041051
1.012476526,0.016775034,1.397174089
1.097515854,-0.101893829,1.475267457
1.100259058,-0.070771718,1.537731662
0.661346396,-0.098351475,0.911271454
0.900005156,-0.020419685,1.251074632
0.976814872,-0.001948838,1.250183035
0.529672598,-0.068494491,0.638005854
-0.136926008,-0.070518693,-0.186685986
0.06058469,0.008172174,0.012612065
0.236149755,0.003617718,0.179690265
0.28552743,-0.035348177,0.211368166
0.425430841,-0.107966437,0.41918009
0.636657559,-0.040661708,0.738528994
0.400742003,-0.051288771,0.431137973
0.104475957,-0.021937836,0.004255533
-0.249397377,-0.053565998,-0.355827096
-0.307004664,-0.098857526,-0.365931857
-0.260370194,-0.088736514,-0.385721804
-0.021711434,0.039800336,-0.139850944
-0.246654173,0.010702427,-0.346404144
-0.150642028,0.045366892,-0.299883783
0.145624019,-0.034842126,-0.032911806
0.28552743,0.013485705,0.147924953
0.466578903,-0.051035745,0.407449476
0.403485207,-0.06368701,0.315999643
0.162083243,-0.106195259,-0.001723409
-0.073832312,-0.16641528,-0.238695785
-0.803524613,-0.101640804,-0.704353934
-0.499028954,-0.087724413,-0.569390692
-0.424962442,-0.114292069,-0.531926155
-0.41673283,-0.116063246,-0.523622069
-0.556636241,-0.075326174,-0.608271294
-0.537433812,-0.019407583,-0.573079454
-0.254883785,0.032715627,-0.405197069
-0.205506111,-0.175777215,-0.389515459
-0.11223717,-0.190452683,-0.335460234
-0.076575517,-0.122894929,-0.278258196
0.145624019,0.023606717,-0.060393958
0.260838592,-0.083422983,0.02220984
0.052355078,-0.120617701,-0.164098874
0.178542468,-0.139088548,-0.042544545
0.203231305,-0.074061047,-0.001705927
0.288270634,-0.034589101,0.134078983
0.162083243,-0.015359179,-0.017737182
-0.134182803,-0.074567098,-0.322872988
0.000234199,-0.071024744,-0.12374976
-0.101264354,-0.060903732,-0.236877627
-0.01896823,-0.107207361,-0.198066954
0.109962365,0.014497806,-0.132753137
0.118191977,0.025377894,-0.100026299
0.14013761,-0.066976339,-0.091407532
0.044125465,-0.125931232,-0.204780152
0.016693424,-0.113026942,-0.231370707
0.167569652,0.045619917,-0.061338001
0.167569652,-0.080133654,-0.101407399
0.129164794,-0.062927934,-0.134571294
0.148367223,-0.122135853,-0.115235887
0.153853631,-0.13630527,-0.109973719
0.162083243,-0.048505492,-0.158015039
0.227920143,0.016522008,-0.103312968
0.164826448,0.072693624,-0.156091987
0.088016732,0.069910346,-0.194605462
0.123678385,-0.080133654,-0.188923719
0.049611874,-0.143896028,-0.227751874
0.041382261,-0.133775017,-0.20514728
-0.021711434,-0.136558295,-0.208486396
0.027666241,-0.083422983,-0.235566456
-0.219222132,-0.090507691,-0.384515526
-0.397530401,-0.160595698,-0.497503535
-0.614243527,-0.083169958,-0.614774704
-0.658134794,0.068139169,-0.641889729
-0.58955469,-0.098604501,-0.609774771
-0.641675569,-0.081904831,-0.640945685
-0.762376551,0.03904126,-0.693095342
-0.866618308,0.108623216,-0.735087791
-0.894050349,0.077501104,-0.724353668
-0.951657636,0.130130366,-0.755664441
-0.990062494,-0.081145755,-0.783880849
-1.154654743,-0.040661708,-0.84096051
-1.143681926,0.105839937,-0.854316976
-1.236950867,0.029679324,-0.854316976
-1.245180479,0.836323963,-0.854316976
-1.300044562,0.62783112,-0.854316976
-1.363138257,1.762396541,-0.854316976
-1.396056707,0.315850932,-0.854316976
-1.316503787,1.817050005,-0.854316976
-1.190316396,2.034398733,-0.854316976
-0.921482391,3.350636315,-0.854316976
-0.924225595,3.298260079,-0.854316976
-0.954400841,2.986532916,-0.854316976
-0.839186267,3.335454798,-0.854316976
-0.811754225,3.487523,-0.854316976
-0.795295001,3.240570312,-0.854316976
-0.545663424,1.474453756,-0.854316976
-0.737687714,-0.183621,-0.718811784
-0.647161977,-0.02497414,-0.619582333
-0.721228489,-0.189440581,-0.638952705
-0.803524613,-0.104677108,-0.708741987
-0.721228489,0.02234159,-0.654616832
-0.394787196,-0.040155658,-0.503902052
-0.636189161,-0.090001641,-0.604075546
-0.710255672,0.126841037,-0.635001708
-0.699282856,-0.385282159,-0.854316976
-0.595041099,0.023353691,-0.712290891
-0.372841563,-0.181596797,-0.428972977
-0.721228489,0.113683722,-0.653672789
-0.559379445,-0.170969735,-0.649337182
-0.515488179,-0.157306369,-0.574950059
-0.317977481,-0.027504393,-0.334463743
-0.70202606,-0.078868528,-0.638323343
-0.260370194,0.04764412,-0.318764651
-0.0656027,-0.062927934,-0.045394157
-0.455137688,-0.210188656,-0.523517176
0.236149755,0.04384874,0.150180167
-0.951657636,-0.142124851,-0.761765758
-0.134182803,-0.157306369,-0.477031779
-0.70202606,-0.025733216,-0.651819667
-0.556636241,-0.156294268,-0.531873708
-0.597784303,-0.147691408,-0.634127594
-0.633445956,0.209074258,-0.623830528
-0.608757119,-0.247130349,-0.629617165
-0.696539652,0.009943351,-0.650071438
-0.460624096,-0.074061047,-0.519286463
-0.123209987,-0.003213965,-0.218783462
-0.507258566,-0.028769519,-0.549041312
-0.592297894,-0.007262369,-0.591033761
-0.518231383,-0.128967536,-0.595946283
-0.57583867,-0.055337175,-0.58360379
-0.438678463,-0.161354774,-0.543884038
-0.210992519,-0.08519416,-0.358064828
-0.219222132,-0.158065445,-0.380704388
-0.164358049,-0.077097351,-0.330442818
-0.09852115,-0.057108352,-0.261964707
-0.109493966,-0.016118255,-0.270059005
-0.142412416,-0.127196359,-0.302418715
-0.22470854,-0.010298673,-0.360931923
-0.501772158,0.038788234,-0.566873243
-0.564865853,0.060295384,-0.594932311
-0.57583867,0.008425199,-0.600579089
-0.633445956,-0.112267867,-0.629302483
-0.490799341,0.014750831,-0.569565515
-0.477083321,0.006147971,-0.565212426
-0.531947403,-0.063433985,-0.590649151
-0.65539159,-0.085700211,-0.653043427
-0.789808592,0.002352592,-0.711539153
-0.992805698,0.041571513,-0.792394722
-1.047669781,0.078513206,-0.814964352
-0.512744974,0.165553907,-0.594862382
-0.723971693,-0.151233762,-0.683480085
-1.02023774,-0.002960939,-0.795576498
-1.02023774,-0.101893829,-0.797079975
-1.064129006,-0.135293168,-0.820313932
-1.151911538,0.082308585,-0.845925479
-0.745917326,0.183265678,-0.692221228
-0.948914432,0.161252477,-0.763199306
-1.094304252,0.058777233,-0.818810455
-0.992805698,0.134684821,-0.795996073
-1.050412985,0.083320686,-0.810733639
-1.223234846,0.085091863,-0.848810056
-1.198546009,0.153661718,-0.85319811
-1.223234846,-0.061156757,-0.854614175
-0.850159083,-0.127196359,-0.73599687
-0.745917326,-0.034083051,-0.675648021
-0.427705646,0.013485705,-0.567677428
-0.616986732,0.095718926,-0.646085477
-0.899536758,0.11267162,-0.747412802
-0.606013915,0.036257981,-0.670490747
-0.726714897,0.060295384,-0.715140504
-0.704769264,0.023100666,-0.68734367
-0.718485285,0.018293185,-0.690805163
-0.981832882,0.053716727,-0.787185001
-1.006521719,-0.177295367,-0.781625634
-1.003778515,0.121021455,-0.793408695
-1.09979066,0.131901543,-0.834929122
-1.17934358,0.05675303,-0.84707931
-0.970860065,-0.206140251,-0.785052162
-0.833699858,-0.045722214,-0.749825358
-0.680080427,0.121021455,-0.678637492
-0.523717791,0.036511007,-0.612921582
-0.625216344,-0.074820123,-0.664406912
-0.743174122,-0.210947731,-0.699319036
-0.726714897,-0.218285465,-0.675857809
-0.73494451,-0.189946632,-0.655665769
-0.136926008,0.006400997,-0.33612456
0.241636163,-0.194501087,-0.049712282
0.247122572,-0.149968635,-0.640019124
0.277297817,-0.020166659,-0.662396449
0.236149755,-0.064446086,0.102016472
0.167569652,-0.158065445,0.019622461
0.148367223,-0.158065445,-0.05352342
0.123678385,-0.149462585,-0.062351974
0.178542468,-0.085447185,-0.042492098
-0.040913863,-0.249913627,-0.837429089
0.296500246,-0.0765913,0.079709076
0.392512391,-0.121882828,0.19288939
0.162083243,-0.143896028,-0.801642851
0.192258489,-0.192476885,-0.854316976
0.21969053,-0.057361378,-0.383746305
0.293757042,-0.138076447,0.07301336
0.167569652,-0.144149054,0.000846487
0.104475957,-0.094050045,-0.137263566
-0.054629883,-0.083676008,-0.269482089
-0.120466783,-0.052553897,-0.320792596
-0.153385232,0.037523108,-0.34002311
-0.158871641,0.088128167,-0.345652406
-0.123209987,-0.010551698,-0.309219323
-0.150642028,-0.04648129,-0.531209381
-0.200019703,0.014244781,-0.853792508
-0.136926008,-0.095315172,-0.853792508
-0.068345904,-0.086712312,-0.853792508
-0.241167765,0.100020356,-0.853792508
-0.216478928,0.079525307,-0.853792508
-0.331693501,-0.084182059,-0.853792508
-0.658134794,-0.176030241,-0.853792508
-0.737687714,-0.103411981,-0.853792508
-0.924225595,0.05675303,-0.853792508
-0.979089678,0.217930143,-0.853792508
-0.984576086,0.32673102,-0.853792508
-0.979089678,0.447930136,-0.853792508
-1.058642598,0.533452685,-0.853792508
-1.097047456,0.540537394,-0.853792508
-1.124479497,0.594937832,-0.853792508
-1.140938722,0.502077549,-0.853792508
-1.121736293,0.607589097,-0.853792508
-1.195802805,0.822913622,-0.853792508
-1.072358618,0.912990627,-0.853792508
-1.09979066,0.936015929,-0.853792508
-1.173857172,0.919569285,-0.853792508
-1.215005234,0.917039032,-0.853792508
-1.1930596,1.133628684,-0.853792508
-1.176600376,1.124519773,-0.853792508
-1.17934358,0.911472475,-0.853792508
-1.187573192,0.711582493,-0.853792508
-1.160141151,1.520251334,-0.853792508
-1.283585337,1.73557586,-0.853792508
-1.286328541,-0.946745288,-0.853792508
-1.206775621,-2.362421811,-0.853792508
-1.275355725,0.21109846,-0.853792508
-1.330219807,2.017446038,-0.853792508
-1.138195518,2.328667151,-0.853792508
-1.256153296,2.033892682,-0.853792508
-1.286328541,0.408205164,-0.853792508
-1.267126112,0.175421893,-0.853792508
-1.215005234,0.71335367,-0.853792508
-1.176600376,0.310284375,-0.853792508
-1.247923683,0.763452678,-0.853792508
-1.327476603,0.010449401,-0.853792508
-1.247923683,-1.611695762,-0.853792508
-1.215005234,-1.711893779,-0.853792508
-0.778835776,-1.43331293,-0.853792508
-1.160141151,-1.584369031,-0.853792508
-1.182086784,-2.35660223,-0.853792508
-1.050412985,-1.269858589,-0.853792508
-1.143681926,-0.50192682,-0.853792508
-1.058642598,0.756620995,-0.853792508
-1.088817843,1.728997202,-0.853792508
-0.981832882,0.377842129,-0.853792508
-1.253410091,-1.218494455,-0.853792508
-1.354908645,0.320405387,-0.853792508
-1.324733399,-2.462872853,-0.853792508
-0.959887249,0.167831135,-0.853792508
-1.154654743,0.406433987,-0.853792508
-1.165627559,1.032671592,-0.853792508
-1.091561047,1.639173223,-0.853792508
-0.584068282,2.411153397,-0.853792508
-1.017494536,-1.437867385,-0.853792508
-0.888563941,-3.465359071,-0.853792508
-0.81449743,-3.695865114,-0.853792508
-0.825470246,-1.191673773,-0.853792508
-0.710255672,-2.689330492,-0.853792508
-0.723971693,-0.684611083,-0.853862437
-0.745917326,-0.062674909,-0.715472667
-0.806267817,0.077248079,-0.715157986
-0.685566835,0.042836639,-0.656889529
-0.658134794,0.011714528,-0.659739142
-0.841929471,-0.315447178,-0.798583451
-1.001035311,-0.599341559,-0.854316976
-0.359125543,-0.267372372,-0.67356763
-0.219222132,0.046632018,-0.423815703
-0.101264354,-0.045216163,-0.342767829
-0.161614845,-0.139594598,-0.39762724
-0.125953191,0.049415297,-0.358379509
-0.062859496,0.054475803,-0.308292762
-0.060116292,-0.021684811,-0.316719224
-0.14515562,-0.122135853,-0.367295475
-0.068345904,-0.040155658,-0.277454011
0.153853631,-0.032058848,-0.089956502
0.430917249,-0.078109452,0.178361611
0.477551719,0.023353691,0.305894882
0.515956577,-0.004226066,0.349600595
0.384282779,-0.128714511,0.174480544
0.384282779,0.042836639,0.247276779
0.395255595,-0.070012642,0.264059773
0.362337145,-0.146932332,0.210983555
0.20597451,-0.105183158,0.048590608
0.274554613,-0.122135853,0.102750728
0.301986654,-0.184886126,0.104394062
0.310216267,-0.093543995,0.156281485
0.107219161,-0.127955435,-0.0571947
-0.035427454,-0.102905931,-0.185969213
-0.043657067,-0.056855327,-0.181091655
0.049611874,-0.028516494,-0.071285422
0.04686867,-0.023455988,-0.095848032
-0.060116292,0.011208477,-0.206703203
-0.17807407,-0.052047846,-0.315810145
-0.320720685,-0.062927934,-0.434392486
-0.419476034,-0.155029141,-0.512940393
-0.33717991,-0.181090747,-0.483150579
-0.348152726,-0.113279968,-0.477783517
-0.274086214,-0.119858625,-0.431927483
-0.194533294,-0.177548393,-0.38706794
-0.216478928,-0.165150153,-0.408483739
-0.197276499,-0.040661708,-0.372592607
-0.153385232,-0.038131455,-0.330617641
-0.128696395,-0.100375678,-0.293834912
-0.093034741,-0.072795921,-0.269709359
-0.049143475,-0.179572595,-0.249115227
0.049611874,-0.203103947,-0.181546195
0.071557507,-0.118593499,-0.126931536
-0.01896823,-0.061156757,-0.199937559
-0.117723579,-0.098857526,-0.279499439
-0.169844457,-0.163378976,-0.342767829
-0.260370194,-0.086459287,-0.416071051
-0.433192054,-0.071277769,-0.538674317
-0.600527507,-0.080639705,-0.616802649
-0.553893036,-0.050276669,-0.607956613
-0.559379445,0.044607816,-0.616785167
-0.600527507,0.123551708,-0.639669479
-0.58955469,0.079272281,-0.612414596
-0.732201305,0.023606717,-0.661767087
-0.809011021,0.160240376,-0.693252683
-0.737687714,0.131142467,-0.673532665
-0.677337223,0.098755229,-0.646365194
-0.570352261,-0.070012642,-0.600246925
-0.545663424,-0.063433985,-0.592222556
-0.394787196,-0.005238167,-0.512870464
-0.227451744,-0.040155658,-0.41330885
-0.076575517,-0.152751914,-0.302523608
0.096246344,0.010702427,-0.118977096
0.041382261,-0.052553897,-0.170654731
0.142880814,-0.045722214,-0.075988156
0.120935181,-0.061662808,-0.097124239
-0.082061925,-0.011310774,-0.290845442
-0.680080427,-0.038890531,-0.6507008
-1.160141151,-0.011816825,-0.849666688
-1.012008127,-0.170463684,-0.780891378
-0.855645492,-0.223598996,-0.727080905
-0.833699858,-0.12820846,-0.715979653
-0.8611319,-0.165150153,-0.725052959
-0.784322184,-0.030793722,-0.681801786
-0.507258566,0.039800336,-0.580334603
-0.375584768,0.03904126,-0.523691998
-0.307004664,-0.094556096,-0.466524926
-0.200019703,-0.082916932,-0.416210909
-0.342666318,-0.003213965,-0.509234149
-0.419476034,-0.083929034,-0.550772058
-0.603270711,-0.024468089,-0.637728945
-0.872104716,-0.150727711,-0.739388433
-1.017494536,-0.229418578,-0.794912171
-1.001035311,-0.181849823,-0.78480741
-0.948914432,0.028414197,-0.766678281
-0.935198412,-0.034083051,-0.75312951
-0.885820737,-0.22233387,-0.735332543
-0.98731929,0.006400997,-0.771048852
-0.885820737,-0.086459287,-0.734738145
-0.836443063,0.040559411,-0.716346781
-0.885820737,-0.070771718,-0.740856945
-1.014751332,-0.111761816,-0.796607953
-1.173857172,0.016268983,-0.842953491
-1.236950867,0.240955445,-0.854736551
-1.253410091,-0.248901526,-0.854316976
-1.300044562,0.278150163,-0.854316976
-1.360395053,0.806466978,-0.854316976
-1.182086784,1.49520183,-0.854316976
-1.162884355,1.975443839,-0.854316976
-1.097047456,2.438227103,-0.854316976
-1.006521719,2.866598927,-0.854316976
-0.798038205,3.08369463,-0.854316976
-0.710255672,3.045993861,-0.854316976
-0.691053243,0.558502189,-0.814824494
-0.570352261,-0.048505492,-0.570614452
-0.600527507,0.028414197,-0.584530351
-0.707512468,-0.135040143,-0.65521123
-0.345409522,-0.133775017,-0.450039131
-0.389300788,0.014244781,-0.44559863
-0.315234277,-0.071783819,-0.402050258
-0.342666318,-0.002960939,-0.417050059
-0.348152726,-0.125172157,-0.481821925
-0.323463889,0.101285482,-0.625823509
-0.614243527,-0.086206261,-0.621138256
-0.375584768,0.004376794,-0.435808551
-0.317977481,-0.046228265,-0.338030129
-0.164358049,-0.12390703,-0.258660555
-0.394787196,-0.056349276,-0.479811463
-0.186303682,0.06105446,-0.36014522
-0.441421667,-0.648428466,-0.854316976
-0.534690607,-0.971035716,-0.854316976
-0.4633673,-0.968758489,-0.854316976
-0.452394483,-0.81491911,-0.854316976
-0.66910761,-0.167427381,-0.747412802
-0.784322184,0.058524207,-0.71174894
-0.740430918,-0.159836622,-0.672710998
-0.553893036,-0.020419685,-0.577677295
-0.488056137,-0.033577,-0.522678026
-0.825470246,0.132913644,-0.723532001
-0.830956654,-0.232707907,-0.735891976
-0.466110504,-0.089242565,-0.533744312
-0.688310039,-0.113279968,-0.657029388
-0.520974587,-0.17071671,-0.557502738
-0.482569729,0.002099567,-0.547869999
-0.545663424,-0.044963138,-0.54657631
-0.287802235,-0.083676008,-0.416228391
-0.658134794,-0.087977438,-0.632519224
-0.164358049,-0.107207361,-0.32250586
-0.276829419,0.003111668,-0.368082178
0.000234199,-0.063940035,-0.187769888
-0.386557584,0.038282184,-0.494776299
-0.279572623,-0.148956534,-0.444532211
-0.427705646,0.023859742,-0.513412415
-0.595041099,-0.094809121,-0.639179975
-0.677337223,-0.038637506,-0.670333407
-0.529204199,-0.113786018,-0.598568626
-0.699282856,-0.01687733,-0.672326387
-0.745917326,0.12506986,-0.69858478
-0.863875104,0.163529705,-0.738986341
-0.915995983,-0.009286572,-0.753793836
-0.973603269,-0.021937836,-0.781905351
-1.003778515,-0.023202963,-0.79153809
-1.077845027,0.054475803,-0.827551598
-1.09979066,0.124057759,-0.837061961
-1.127222701,0.129118265,-0.849474383
-1.215005234,0.08635699,-0.854893892
-1.162884355,0.328502197,-0.854316976
-1.083331435,0.286246972,-0.854316976
-1.105277068,0.217930143,-0.854316976
-1.105277068,0.352033549,-0.854316976
-1.154654743,0.260185367,-0.854316976
-1.201289213,0.076235978,-0.854316976
-1.182086784,0.03904126,-0.854316976
-1.182086784,0.065608916,-0.854316976
-1.242437275,0.101032457,-0.854316976
-1.228721254,0.0954659,-0.854316976
-1.195802805,-0.057614403,-0.854316976
-1.242437275,-0.693719994,-0.854316976
-1.316503787,-0.820991717,-0.854316976
-1.302787766,-1.340958697,-0.854316976
-1.33844942,-1.664578049,-0.854316976
-1.371367869,-2.496778243,-0.854316976
-1.423488748,-1.918109394,-0.854316976
-1.459150402,-1.017339345,-0.854316976
-1.404286319,-2.876822235,-0.854316976
-1.407029523,-2.252861859,-0.854316976
-1.404286319,-2.676426202,-0.854316976
-1.349422236,-3.43044158,-0.854316976
-1.2588965,-3.221948737,-0.854316976
-1.264382908,-2.30118969,-0.854316976
-1.17934358,-1.993763957,-0.854316976
-1.171113967,-1.795645152,-0.854316976
-1.157397947,-1.54515011,-0.854316976
-1.278098929,-1.475568154,-0.854316976
-1.341192624,-1.110452654,-0.854316976
-1.363138257,-0.96116773,-0.854316976
-1.401543115,-0.690430665,-0.854316976
-1.401543115,0.128106163,-0.854316976
-1.404286319,-0.791134732,-0.854316976
-1.43171836,-1.039099521,-0.854316976
-1.450920789,-1.329066508,-0.854316976
-1.439947973,0.679954331,-0.854316976
-1.407029523,1.754552757,-0.854316976
-1.420745544,1.711538457,-0.854316976
-1.505784872,1.700405344,-0.854316976
-1.450920789,2.039459239,-0.854316976
-1.409772727,2.185201808,-0.854316976
-1.382340686,3.491571405,-0.854316976
-1.390570298,4.065685798,-0.854316976
-1.316503787,-2.887196272,-0.854316976
-1.327476603,-4.371695676,-0.854316976
-1.297301358,-3.410452582,-0.854316976
-1.206775621,-3.093411888,-0.854316976
-1.017494536,-3.278879429,-0.854316976
-0.968116861,-3.382366774,-0.854316976
-1.014751332,-3.606547185,-0.854316976
-0.94068482,-3.604522983,-0.854316976
-0.918739187,-3.3616187,-0.854316976
-0.888563941,-3.543796912,-0.854316976
-0.78157898,-3.172102754,-0.854316976
-0.756890143,-2.965634114,-0.854316976
-0.691053243,-1.817152302,-0.854334459
-0.850159083,-0.0765913,-0.770734171
-0.795295001,-0.118087448,-0.749807875
-0.990062494,0.126081961,-0.795139441
-1.132709109,-0.099363577,-0.828478159
-1.151911538,-0.191211758,-0.839526963
-1.201289213,-0.239286564,-0.854928856
-1.190316396,-0.245359172,-0.847621261
-1.228721254,-0.195513188,-0.855785488
-1.253410091,-0.131497789,-0.853827472
-1.209518825,-0.226129249,-0.853792508
-1.228721254,0.00462982,-0.853792508
-1.132709109,0.227292079,-0.853792508
-1.171113967,0.295102858,-0.853792508
-1.036696965,0.322176564,-0.853792508
-1.069615414,0.239690318,-0.853792508
-1.151911538,-0.007009344,-0.853792508
-1.182086784,-0.201838821,-0.853792508
-1.228721254,-0.023709013,-0.853792508
-1.22597805,-0.149968635,-0.853792508
-1.201289213,0.46918426,-0.853792508
-1.215005234,0.776356968,-0.853792508
-1.171113967,0.691340469,-0.853792508
-1.212262029,0.738150149,-0.853792508
-1.316503787,1.023562681,-0.853792508
-1.264382908,1.359327247,-0.853792508
-1.289071745,2.123969687,-0.853792508
-1.245180479,2.24693998,-0.853792508
-1.300044562,2.388887171,-0.853792508
-1.332963011,2.586499926,-0.853792508
-1.275355725,1.809459246,-0.853792508
-1.165627559,3.060669328,-0.853792508
-1.162884355,2.248458132,-0.853792508
-0.90776637,2.690240297,-0.853792508
-1.047669781,3.280042258,-0.853792508
-0.712998876,3.389349185,-0.853792508
-0.78157898,2.368645147,-0.853792508
-0.57583867,0.359118257,-0.837166855
-0.718485285,0.098249179,-0.838635367
-0.54292022,-0.146173256,-0.588149184
-0.422219238,-0.117581398,-0.530702395
-0.169844457,-0.057108352,-0.24033912
-0.243910969,-0.01206985,-0.403990792
-0.071089108,-0.013081951,-0.170305085
-0.276829419,0.073199674,-0.369043703
0.203231305,-0.162366875,0.076667158
0.129164794,-0.075832224,0.001668154
0.241636163,-0.010804723,0.20673536
-0.210992519,-0.042432885,-0.340337791
-0.027197842,-0.056349276,-0.216685588
-0.153385232,-0.022696912,-0.328030262
-0.120466783,-0.021684811,-0.166703734
-0.581325078,0.01753411,-0.517555716
-0.073832312,-0.170463684,-0.22366102
-0.326207093,0.034992855,-0.749178513
-0.320720685,-0.901200735,-0.854316976
-0.156128437,-0.461948824,-0.739231093
-0.189046886,-0.043444986,-0.268433152
-0.164358049,0.035498905,-0.241580362
-0.839186267,-0.007009344,-0.708619611
-0.093034741,-0.160089647,-0.237367131
-0.260370194,-0.028263469,-0.330337924
-0.556636241,-0.122388878,-0.557013234
-0.855645492,-0.044204062,-0.738933894
-0.370098359,-0.005997243,-0.438745575
-0.592297894,-0.192982936,-0.604634979
-0.235681357,-0.002454889,-0.338607045
-0.518231383,0.00032839,-0.542939994
-0.614243527,-0.021937836,-0.637589087
-0.880334329,-0.127449384,-0.782901841
-0.578581874,-0.112014841,-0.606016079
-0.375584768,-0.046228265,-0.491891722
-0.227451744,-0.082157856,-0.407225014
-0.062859496,-0.164138052,-0.269010067
-0.11223717,-0.026492292,-0.302523608
-0.038170659,-0.098857526,-0.211248597
-0.17807407,-0.073048946,-0.345792264
-0.364611951,-0.160089647,-0.491017607
-0.339923114,-0.11909955,-0.476000324
-0.41673283,-0.036360278,-0.524845829
-0.633445956,0.014244781,-0.644984093
-0.850159083,-0.033323975,-0.725769733
-0.81449743,-0.085700211,-0.716311817
-1.083331435,-0.049517593,-0.830890714
-1.195802805,0.03904126,-0.855977793
-1.201289213,0.131648517,-0.854316976
-1.1930596,-0.028516494,-0.854316976
-0.943428024,-1.250881692,-0.854316976
-0.921482391,-1.137779386,-0.854316976
-0.979089678,-1.126140222,-0.854316976
